cod_manzana,municipio,indice_conectividad,categoria_aislamiento,dist_rio_m
0583720090402400010121,Turbo,0.6775,conectividad_media,113.0
0583720050202800010102,Turbo,0.2775,aislado_critico,18765.0
0514710000000000020703,Carepa,0.79,bien_conectado,259.0
0504520020500200010215,Apartadó,0.5375,semi_aislado,394.0
0504520020300900010314,Apartadó,0.4875,semi_aislado,2506.0
0505110000000000010525,Arboletes,0.3975,semi_aislado,84085.0
0505110000000000010804,Arboletes,0.475,semi_aislado,84531.0
0505110000000000011113,Arboletes,0.36,semi_aislado,83659.0
0514710000000000020710,Carepa,0.8275,bien_conectado,358.0
0514720010601300010108,Carepa,0.4775,semi_aislado,860.0
0517220070300300010101,Chigorodó,0.3175,aislado_critico,933.0
0517220070300300010107,Chigorodó,0.3175,aislado_critico,1005.0
0549020120600100010411,Necoclí,0.2775,aislado_critico,26219.0
0549020030300200010124,Necoclí,0.0875,aislado_critico,60087.0
0566510000000000010344,San Pedro de Urabá,0.4375,semi_aislado,23192.0
0566510000000000010346,San Pedro de Urabá,0.44,semi_aislado,22983.0
0583720090700100010403,Turbo,0.71,conectividad_media,305.0
0583720080301000010111,Turbo,0.3675,semi_aislado,3014.0
0583720070201200010123,Turbo,0.2775,aislado_critico,10823.0
0583720030802900010119,Turbo,0.2775,aislado_critico,10002.0
0583720030803200010103,Turbo,0.2375,aislado_critico,12607.0
0514710000000000020427,Carepa,0.7875,bien_conectado,333.0
0514710000000000030116,Carepa,0.9175,bien_conectado,867.0
0514710000000000030430,Carepa,0.875,bien_conectado,695.0
0514710000000000030619,Carepa,0.75,bien_conectado,304.0
0514720011001000010141,Carepa,0.5775,conectividad_media,2603.0
0517210000000000010201,Chigorodó,0.4975,semi_aislado,751.0
0517210000000000010218,Chigorodó,0.4975,semi_aislado,887.0
0517210000000000010303,Chigorodó,0.5975,conectividad_media,513.0
0517210000000000010603,Chigorodó,0.5975,conectividad_media,543.0
0517210000000000010711,Chigorodó,0.4975,semi_aislado,926.0
0517210000000000020111,Chigorodó,0.6275,conectividad_media,446.0
0517210000000000020330,Chigorodó,0.6775,conectividad_media,674.0
0517210000000000020419,Chigorodó,0.5575,conectividad_media,1167.0
0517210000000000020515,Chigorodó,0.4175,semi_aislado,1777.0
0517210000000000040102,Chigorodó,0.7075,conectividad_media,160.0
0517210000000000060217,Chigorodó,0.5975,conectividad_media,1004.0
0517210000000000060713,Chigorodó,0.5575,conectividad_media,1295.0
0517210000000000060915,Chigorodó,0.5575,conectividad_media,1521.0
0517210000000000060933,Chigorodó,0.4575,semi_aislado,1787.0
0517210000000000061003,Chigorodó,0.5975,conectividad_media,1136.0
0549020030200400010114,Necoclí,0.0875,aislado_critico,64639.0
0565910000000000010521,San Juan de Urabá,0.4375,semi_aislado,74192.0
0566510000000000010860,San Pedro de Urabá,0.4,semi_aislado,24094.0
0566510000000000011005,San Pedro de Urabá,0.31,aislado_critico,24345.0
0583720110201800010110,Turbo,0.1975,aislado_critico,322.0
0583720110201800010121,Turbo,0.1975,aislado_critico,227.0
0583720110201800010207,Turbo,0.2375,aislado_critico,118.0
0583720110201800010214,Turbo,0.2375,aislado_critico,125.0
0504520010301100010215,Apartadó,0.7,conectividad_media,192.0
0505110000000000010334,Arboletes,0.4375,semi_aislado,83971.0
0505110000000000010527,Arboletes,0.3975,semi_aislado,84076.0
0505120040101000010108,Arboletes,0.0875,aislado_critico,54228.0
0514710000000000010214,Carepa,0.78,bien_conectado,75.0
0566510000000000010862,San Pedro de Urabá,0.4,semi_aislado,24358.0
0583720100700200010418,Turbo,0.5975,conectividad_media,1169.0
0583720090600300010218,Turbo,0.7075,conectividad_media,136.0
0583720090603100010105,Turbo,0.4975,semi_aislado,107.0
0583720050604200010104,Turbo,0.2775,aislado_critico,14813.0
0566510000000000030108,San Pedro de Urabá,0.4775,semi_aislado,23070.0
0566520040200800010112,San Pedro de Urabá,0.1475,aislado_critico,42290.0
0583720090700100010313,Turbo,0.7875,bien_conectado,135.0
0504520020500200010115,Apartadó,0.5375,semi_aislado,434.0
0504520020300900010210,Apartadó,0.5675,conectividad_media,2552.0
0504520030101500010118,Apartadó,0.5975,conectividad_media,120.0
0505110000000000010226,Arboletes,0.515,semi_aislado,84672.0
0505110000000000011039,Arboletes,0.36,semi_aislado,83805.0
0505110000000000011116,Arboletes,0.36,semi_aislado,83634.0
0505120040101000010113,Arboletes,0.0875,aislado_critico,54177.0
0505120030101100010127,Arboletes,0.0875,aislado_critico,62510.0
0514710000000000010807,Carepa,0.87,bien_conectado,410.0
0514710000000000020206,Carepa,0.6,conectividad_media,220.0
0514710000000000030530,Carepa,0.8375,bien_conectado,727.0
0514710000000000030605,Carepa,0.79,bien_conectado,345.0
0514710000000000030622,Carepa,0.7575,bien_conectado,577.0
0517220060601500010113,Chigorodó,0.3875,semi_aislado,2449.0
0549010000000000010806,Necoclí,0.2375,aislado_critico,38253.0
0549010000000000010828,Necoclí,0.2375,aislado_critico,38042.0
0549020120600100010121,Necoclí,0.1975,aislado_critico,25399.0
0549020030300200010118,Necoclí,0.0875,aislado_critico,59733.0
0549020030300200010205,Necoclí,0.0875,aislado_critico,59611.0
0549020120300300010127,Necoclí,0.2375,aislado_critico,34997.0
0549020120600600010115,Necoclí,0.2775,aislado_critico,30826.0
0549020120100700010113,Necoclí,0.1475,aislado_critico,35363.0
0549020090200800010101,Necoclí,0.0875,aislado_critico,49305.0
0549020090200800010105,Necoclí,0.0875,aislado_critico,49087.0
0549020120301000010109,Necoclí,0.2775,aislado_critico,34378.0
0565910000000000010404,San Juan de Urabá,0.4375,semi_aislado,73600.0
0565910000000000010517,San Juan de Urabá,0.4775,semi_aislado,73718.0
0565920020500200010101,San Juan de Urabá,0.0875,aislado_critico,66074.0
0565920010300300010119,San Juan de Urabá,0.1075,aislado_critico,71417.0
0566510000000000010124,San Pedro de Urabá,0.4775,semi_aislado,23716.0
0566510000000000010743,San Pedro de Urabá,0.44,semi_aislado,23214.0
0583720090700100020203,Turbo,0.7875,bien_conectado,118.0
0583720100700200010110,Turbo,0.6375,conectividad_media,1068.0
0583720100700200020502,Turbo,0.6375,conectividad_media,1244.0
0583720050200500010122,Turbo,0.2775,aislado_critico,15153.0
0583720090302300010109,Turbo,0.6375,conectividad_media,233.0
0583720090402400010103,Turbo,0.6775,conectividad_media,255.0
0583720030802900010117,Turbo,0.2775,aislado_critico,10032.0
0583720030803200010106,Turbo,0.2375,aislado_critico,11967.0
0583720010203800010101,Turbo,0.1975,aislado_critico,22720.0
0514710000000000010327,Carepa,0.82,bien_conectado,190.0
0514710000000000010333,Carepa,0.78,bien_conectado,133.0
0514710000000000010401,Carepa,0.88,bien_conectado,530.0
0514710000000000010618,Carepa,0.74,conectividad_media,63.0
0514710000000000010730,Carepa,0.79,bien_conectado,331.0
0514710000000000010821,Carepa,0.87,bien_conectado,394.0
0514710000000000020520,Carepa,0.8275,bien_conectado,394.0
0514710000000000020613,Carepa,0.79,bien_conectado,86.0
0514710000000000020803,Carepa,0.56,conectividad_media,429.0
0514710000000000020907,Carepa,0.57,conectividad_media,576.0
0514710000000000030612,Carepa,0.79,bien_conectado,338.0
0514720010700700010113,Carepa,0.2675,aislado_critico,1057.0
0514720011001000010125,Carepa,0.5775,conectividad_media,2760.0
0517210000000000010103,Chigorodó,0.5275,semi_aislado,456.0
0517210000000000010106,Chigorodó,0.4975,semi_aislado,628.0
0517210000000000010306,Chigorodó,0.5975,conectividad_media,670.0
0517210000000000020225,Chigorodó,0.5975,conectividad_media,1190.0
0517210000000000020231,Chigorodó,0.4575,semi_aislado,1501.0
0517210000000000020435,Chigorodó,0.4575,semi_aislado,1291.0
0517210000000000020512,Chigorodó,0.4575,semi_aislado,1622.0
0517210000000000050117,Chigorodó,0.7075,conectividad_media,302.0
0517210000000000050302,Chigorodó,0.7075,conectividad_media,259.0
0517210000000000050527,Chigorodó,0.6275,conectividad_media,426.0
0517210000000000060316,Chigorodó,0.5975,conectividad_media,1007.0
0517210000000000060917,Chigorodó,0.4575,semi_aislado,1589.0
0549020030200400010115,Necoclí,0.0875,aislado_critico,64644.0
0565910000000000010901,San Juan de Urabá,0.4,semi_aislado,72263.0
0566510000000000010902,San Pedro de Urabá,0.4,semi_aislado,23909.0
0583720110201800010108,Turbo,0.1975,aislado_critico,217.0
0583720110201800010127,Turbo,0.1975,aislado_critico,228.0
0514720010700700010110,Carepa,0.2675,aislado_critico,1306.0
0514710000000000010710,Carepa,0.79,bien_conectado,217.0
0514710000000000030615,Carepa,0.7575,bien_conectado,519.0
0514720010700700010118,Carepa,0.2675,aislado_critico,1201.0
0517210000000000010120,Chigorodó,0.5275,semi_aislado,239.0
0517210000000000010502,Chigorodó,0.6275,conectividad_media,411.0
0517210000000000020104,Chigorodó,0.5975,conectividad_media,609.0
0517210000000000020511,Chigorodó,0.4575,semi_aislado,1578.0
0517210000000000030101,Chigorodó,0.5875,conectividad_media,64.0
0517210000000000050603,Chigorodó,0.7475,conectividad_media,389.0
0517210000000000050709,Chigorodó,0.5875,conectividad_media,241.0
0517210000000000060102,Chigorodó,0.5975,conectividad_media,711.0
0517210000000000060218,Chigorodó,0.5975,conectividad_media,1071.0
0517210000000000060301,Chigorodó,0.5975,conectividad_media,903.0
0517210000000000060421,Chigorodó,0.5975,conectividad_media,1264.0
0517210000000000060910,Chigorodó,0.5975,conectividad_media,1474.0
0549020030200400010118,Necoclí,0.0875,aislado_critico,64549.0
0514710000000000010111,Carepa,0.88,bien_conectado,656.0
0517210000000000010102,Chigorodó,0.4975,semi_aislado,574.0
0517210000000000050411,Chigorodó,0.6275,conectividad_media,368.0
0517210000000000060906,Chigorodó,0.5575,conectividad_media,1450.0
0565910000000000010131,San Juan de Urabá,0.36,semi_aislado,73024.0
0504520020300900010202,Apartadó,0.5275,semi_aislado,2644.0
0504520030101500010102,Apartadó,0.6375,conectividad_media,284.0
0505110000000000011033,Arboletes,0.4375,semi_aislado,84057.0
0514710000000000020601,Carepa,0.8275,bien_conectado,159.0
0514710000000000020715,Carepa,0.79,bien_conectado,297.0
0514710000000000030225,Carepa,0.8,bien_conectado,1094.0
0549020120300300010106,Necoclí,0.2775,aislado_critico,34442.0
0549010000000000010916,Necoclí,0.1975,aislado_critico,38321.0
0549020120600100010120,Necoclí,0.2375,aislado_critico,25475.0
0549020030300200010122,Necoclí,0.0875,aislado_critico,60163.0
0549020120101100010102,Necoclí,0.2375,aislado_critico,32580.0
0565920010100500010116,San Juan de Urabá,0.0875,aislado_critico,67820.0
0565920010100500010125,San Juan de Urabá,0.0875,aislado_critico,68019.0
0566510000000000010563,San Pedro de Urabá,0.44,semi_aislado,24002.0
0583720090700100010301,Turbo,0.71,conectividad_media,333.0
0583720090700100010503,Turbo,0.71,conectividad_media,241.0
0583720090700100020313,Turbo,0.83,bien_conectado,221.0
0583720090700100020346,Turbo,0.71,conectividad_media,224.0
0583720090700100020514,Turbo,0.91,bien_conectado,84.0
0583720090600300010104,Turbo,0.7075,conectividad_media,190.0
0583720100400800010415,Turbo,0.6375,conectividad_media,109.0
0583720050604200010107,Turbo,0.2775,aislado_critico,15014.0
0505110000000000010335,Arboletes,0.4375,semi_aislado,83944.0
0504520020300300010102,Apartadó,0.7575,bien_conectado,313.0
0505120030101100010104,Arboletes,0.0875,aislado_critico,62768.0
0514710000000000020316,Carepa,0.79,bien_conectado,9.0
0514710000000000020726,Carepa,0.8275,bien_conectado,330.0
0549020030300200010201,Necoclí,0.0875,aislado_critico,59661.0
0549020120300300010120,Necoclí,0.2375,aislado_critico,34600.0
0549010000000000010505,Necoclí,0.2375,aislado_critico,36461.0
0549020120600100010229,Necoclí,0.1975,aislado_critico,25514.0
0549020120300300010123,Necoclí,0.1975,aislado_critico,35026.0
0549020090200800010108,Necoclí,0.0875,aislado_critico,49161.0
0549020120301000010107,Necoclí,0.2775,aislado_critico,34430.0
0549020120801600010109,Necoclí,0.2375,aislado_critico,28960.0
0565910000000000010610,San Juan de Urabá,0.4,semi_aislado,72812.0
0565920020500200010104,San Juan de Urabá,0.0875,aislado_critico,65900.0
0565920010100500010121,San Juan de Urabá,0.0875,aislado_critico,68406.0
0566510000000000010423,San Pedro de Urabá,0.4,semi_aislado,23199.0
0566510000000000010562,San Pedro de Urabá,0.44,semi_aislado,24000.0
0566510000000000010636,San Pedro de Urabá,0.4775,semi_aislado,23759.0
0566520020300300010112,San Pedro de Urabá,0.0875,aislado_critico,52889.0
0566520010100400010111,San Pedro de Urabá,0.0875,aislado_critico,54700.0
0583720090700100010127,Turbo,0.71,conectividad_media,186.0
0583720020101300010106,Turbo,0.2775,aislado_critico,30403.0
0583720020101300010121,Turbo,0.2775,aislado_critico,30263.0
0583720090302300010107,Turbo,0.6775,conectividad_media,219.0
0583720030802900010116,Turbo,0.2775,aislado_critico,10010.0
0583720090103900010107,Turbo,0.2875,aislado_critico,4320.0
0514710000000000010112,Carepa,0.88,bien_conectado,656.0
0514710000000000030122,Carepa,0.88,bien_conectado,918.0
0514710000000000030123,Carepa,0.88,bien_conectado,930.0
0514710000000000030204,Carepa,0.9175,bien_conectado,901.0
0514710000000000030227,Carepa,0.84,bien_conectado,1045.0
0517210000000000010313,Chigorodó,0.5975,conectividad_media,626.0
0517210000000000010707,Chigorodó,0.4975,semi_aislado,894.0
0517210000000000020107,Chigorodó,0.5575,conectividad_media,724.0
0517210000000000020303,Chigorodó,0.5975,conectividad_media,804.0
0517210000000000020304,Chigorodó,0.5975,conectividad_media,807.0
0517210000000000060502,Chigorodó,0.5975,conectividad_media,1039.0
0517210000000000060725,Chigorodó,0.5575,conectividad_media,1361.0
0517210000000000060737,Chigorodó,0.5975,conectividad_media,902.0
0517210000000000060912,Chigorodó,0.4575,semi_aislado,1545.0
0549020050300500010109,Necoclí,0.1975,aislado_critico,44385.0
0565910000000000010227,San Juan de Urabá,0.4,semi_aislado,72432.0
0565910000000000010515,San Juan de Urabá,0.515,semi_aislado,73822.0
0566510000000000011004,San Pedro de Urabá,0.35,semi_aislado,24364.0
0583720110201800010116,Turbo,0.1975,aislado_critico,395.0
0504520020500200010308,Apartadó,0.5775,conectividad_media,134.0
0504520010301100010116,Apartadó,0.74,conectividad_media,101.0
0504520010301100010228,Apartadó,0.78,bien_conectado,367.0
0504520010101400010116,Apartadó,0.4275,semi_aislado,67.0
0505110000000000010208,Arboletes,0.515,semi_aislado,84466.0
0505110000000000010339,Arboletes,0.4,semi_aislado,83894.0
0505110000000000010524,Arboletes,0.4375,semi_aislado,84132.0
0505110000000000010528,Arboletes,0.3975,semi_aislado,84033.0
0505110000000000010541,Arboletes,0.3975,semi_aislado,83901.0
0505110000000000011019,Arboletes,0.4375,semi_aislado,84111.0
0505120030101100010114,Arboletes,0.0875,aislado_critico,62630.0
0505120030101100010118,Arboletes,0.0875,aislado_critico,62324.0
0505120050401400010107,Arboletes,0.2775,aislado_critico,45080.0
0505120050401400010109,Arboletes,0.2775,aislado_critico,45121.0
0549020030300200010131,Necoclí,0.0875,aislado_critico,59856.0
0514710000000000010224,Carepa,0.86,bien_conectado,497.0
0514710000000000010608,Carepa,0.79,bien_conectado,173.0
0514710000000000020615,Carepa,0.79,bien_conectado,152.0
0514710000000000030239,Carepa,0.8375,bien_conectado,885.0
0517220070300300010110,Chigorodó,0.3575,semi_aislado,972.0
0517220060601500010105,Chigorodó,0.3875,semi_aislado,2514.0
0549020120300300010122,Necoclí,0.2775,aislado_critico,34690.0
0549020120600100010311,Necoclí,0.1975,aislado_critico,25858.0
0549010000000000010311,Necoclí,0.2775,aislado_critico,37008.0
0549010000000000010315,Necoclí,0.2775,aislado_critico,36930.0
0549010000000000010321,Necoclí,0.2775,aislado_critico,36762.0
0549010000000000010329,Necoclí,0.2775,aislado_critico,36842.0
0549010000000000010719,Necoclí,0.2775,aislado_critico,37715.0
0549010000000000010815,Necoclí,0.2375,aislado_critico,38190.0
0549010000000000010821,Necoclí,0.2375,aislado_critico,38113.0
0549020120600100010115,Necoclí,0.2375,aislado_critico,25591.0
0549020120600100010130,Necoclí,0.1975,aislado_critico,25424.0
0549020120300300010130,Necoclí,0.2375,aislado_critico,34801.0
0549020120600600010104,Necoclí,0.2375,aislado_critico,30323.0
0549020120100700010109,Necoclí,0.1475,aislado_critico,35165.0
0549020120801600010102,Necoclí,0.2375,aislado_critico,29223.0
0565910000000000010225,San Juan de Urabá,0.4775,semi_aislado,73060.0
0566510000000000010219,San Pedro de Urabá,0.4775,semi_aislado,23519.0
0566510000000000010740,San Pedro de Urabá,0.44,semi_aislado,23373.0
0566510000000000010904,San Pedro de Urabá,0.44,semi_aislado,23767.0
0566510000000000020101,San Pedro de Urabá,0.4,semi_aislado,23044.0
0583720090700100020208,Turbo,0.9075,bien_conectado,189.0
0583720090700100020223,Turbo,0.865,bien_conectado,122.0
0583720090600300010209,Turbo,0.7075,conectividad_media,110.0
0583720090600300010211,Turbo,0.7475,conectividad_media,66.0
0583720090600300010219,Turbo,0.7475,conectividad_media,174.0
0583720090600300010338,Turbo,0.6275,conectividad_media,275.0
0583720090302300010105,Turbo,0.6375,conectividad_media,279.0
0583720090103900010102,Turbo,0.2875,aislado_critico,4425.0
0504520010301100010103,Apartadó,0.74,conectividad_media,127.0
0504520030101500010121,Apartadó,0.6375,conectividad_media,66.0
0583720100700200010302,Turbo,0.6775,conectividad_media,1019.0
0549010000000000010128,Necoclí,0.2775,aislado_critico,37089.0
0549010000000000010222,Necoclí,0.2775,aislado_critico,36377.0
0549020090501500010107,Necoclí,0.2375,aislado_critico,38980.0
0583720090700100010308,Turbo,0.825,bien_conectado,57.0
0583720240400900010103,Turbo,0.3275,aislado_critico,31.0
0514710000000000010219,Carepa,0.7,conectividad_media,308.0
0514710000000000010815,Carepa,0.87,bien_conectado,456.0
0514710000000000020217,Carepa,0.6,conectividad_media,208.0
